id,nameCol,frac_1,frac_2,frac_3,frac_4,frac_5,frac_6,frac_7,frac_8
zipcode,10461,0.17346137762069702,0.12230424582958221,0.002351517090573907,2.629974333103746e-4,0.22407329082489014,0.15995556116104126,0.2929813265800476,0.02460968866944313
zipcode,11004,0.24579636752605438,0.2536338269710541,0.0034943553619086742,9.415880776941776e-5,0.17220906913280487,0.12070947140455246,0.20406277477741241,0
zipcode,11101,0.06195296719670296,0.01797361671924591,0.009212146513164043,0.0023641244042664766,0.33192238211631775,0.16298867762088776,0.3610450327396393,0.05254101753234863
zipcode,10462,0.1836564540863037,0.06925179809331894,0.0026160390116274357,3.1543735531158745e-5,0.269074946641922,0.16201935708522797,0.28845202922821045,0.024897757917642593
zipcode,10463,0.2807006239891052,0.06825964897871017,0.004908912815153599,0.0911831185221672,0.20020249485969543,0.1296977996826172,0.20828184485435486,0.016765587031841278
zipcode,10464,0.4342558979988098,0.2994331121444702,0.036705903708934784,0.06387909501791,0.026601769030094147,0.03934995085000992,0.093510702252388,0.006263552699238062
zipcode,10465,0.16632990539073944,0.2800491452217102,0.012384562753140926,0.016785934567451477,0.13177859783172607,0.16253779828548431,0.2301340401172638,0
zipcode,10466,0.21531635522842407,0.09709697216749191,9.686481789685786e-4,0.0038543608970940113,0.23098772764205933,0.14127250015735626,0.29379305243492126,0.016710426658391953
zipcode,10467,0.35965144634246826,0.10629909485578537,0.0026053106412291527,0.0022699281107634306,0.1874312162399292,0.12882305681705475,0.1966739296913147,0.016246041283011436
zipcode,10468,0.18412631750106812,0.06751247495412827,0.005247801076620817,3.6151535459794104e-4,0.27385711669921875,0.15788519382476807,0.2656693756580353,0.04534020274877548
zipcode,10469,0.20274405181407928,0.11665042489767075,9.788692696020007e-4,0,0.2146499752998352,0.17237547039985657,0.28696906566619873,0.005632171873003244
zipcode,10470,0.39779314398765564,0.25022393465042114,0.001360914669930935,0.0033979984000325203,0.10013888031244278,0.10024964064359665,0.12908698618412018,0.017748530954122543
zipcode,11102,0.19757261872291565,0.06136516109108925,0.0031183958053588867,0.005064148455858231,0.25966981053352356,0.1504056602716446,0.3135621249675751,0.00924209039658308
zipcode,11109,0.12875406444072723,0.1136784702539444,0,0.003138406202197075,0.270773708820343,0.1567882001399994,0.32686716318130493,0
zipcode,10471,0.5460786819458008,0.17366674542427063,0.005890530534088612,0.010311029851436615,0.07607423514127731,0.06572811305522919,0.10799060016870499,0.014260129071772099
zipcode,10472,0.16919782757759094,0.06180977448821068,0.003471441101282835,0.005469459109008312,0.28684332966804504,0.16239109635353088,0.2993747293949127,0.011442325077950954
zipcode,10473,0.22032888233661652,0.17231003940105438,0.019506705924868584,0.009247600100934505,0.15565849840641022,0.15467189252376556,0.2682764232158661,0
zipcode,10474,0.05157778412103653,0.04996201768517494,0.01474266778677702,0.006693956442177296,0.26712653040885925,0.18214888870716095,0.38818204402923584,0.03956614062190056
zipcode,11103,0.1151290312409401,0.034487947821617126,0,0,0.3728002905845642,0.15283872187137604,0.31901904940605164,0.005724975373595953
zipcode,10475,0.2243110090494156,0.26381173729896545,0.010093038901686668,0.06619632989168167,0.10288645327091217,0.12413569539785385,0.2031705379486084,0.005395198240876198
zipcode,11201,0.2086344212293625,0.039310719817876816,0.00318312575109303,0.0013111536391079426,0.31799963116645813,0.16148029267787933,0.2680802345275879,3.965768087255128e-7
zipcode,11203,0.16979768872261047,0.07960143685340881,4.956257762387395e-4,0,0.29230618476867676,0.1546304076910019,0.30199360847473145,0.0011750367702916265
zipcode,11204,0.15166610479354858,0.06476385146379471,0.002376233460381627,0,0.341296911239624,0.12812219560146332,0.3025757968425751,0.00919894315302372
zipcode,11205,0.19477781653404236,0.03781890869140625,0.001586063881404698,7.900838681962341e-5,0.3269973397254944,0.1571091264486313,0.281631737947464,0
zipcode,11206,0.1672312468290329,0.031144171953201294,0.0012404635781422257,0,0.3336680829524994,0.1474331021308899,0.31251758337020874,0.006765331141650677
zipcode,11207,0.1854810118675232,0.09456595778465271,0.002900074003264308,4.949858066538582e-6,0.2662839889526367,0.14721010625362396,0.28817757964134216,0.015376346185803413
zipcode,11209,0.21748356521129608,0.1060425415635109,0.004599911160767078,8.133405353873968e-4,0.2543615996837616,0.1594998836517334,0.257199227809906,0
zipcode,11208,0.14302445948123932,0.23227231204509735,0.0166659876704216,0.0035714199766516685,0.19946710765361786,0.13778109848499298,0.2614692151546478,0.005748379044234753
