id,nameCol,nameAlt,frac_1,frac_2,frac_3,frac_4,frac_5,frac_6,frac_7,frac_8
nta,Upper East Side-Lenox Hill-Roosevelt Island,MN0801,0.18359045684337616,0.055753663182258606,0.016025526449084282,0.0028213385958224535,0.35532596707344055,0.16062074899673462,0.2258622646331787,0
nta,Upper East Side-Carnegie Hill,MN0802,0.16958735883235931,0.008998221717774868,0,0,0.4653853178024292,0.17526845633983612,0.1807606816291809,0
nta,Upper East Side-Yorkville,MN0803,0.21914519369602203,0.017739679664373398,0,0.0014120617415755987,0.39866873621940613,0.16317014396190643,0.1998641937971115,0
nta,Morningside Heights,MN0901,0.34493517875671387,0.06463085114955902,0.0035914184991270304,0.0012335852952674031,0.23182223737239838,0.14534930884838104,0.20204265415668488,0.006394753232598305
nta,Manhattanville-West Harlem,MN0902,0.20302164554595947,0.05626700818538666,8.689017849974334e-4,7.390488754026592e-4,0.266907662153244,0.1669323891401291,0.29092442989349365,0.014338953420519829
nta,Hamilton Heights-Sugar Hill,MN0903,0.25012657046318054,0.05683068186044693,0.0038488353602588177,6.980114267207682e-4,0.27823129296302795,0.163956880569458,0.23563703894615173,0.010670649819076061
nta,Harlem (South),MN1001,0.17539148032665253,0.02061888575553894,3.247173735871911e-4,0,0.39062246680259705,0.17482703924179077,0.2382154017686844,0
nta,Harlem (North),MN1002,0.22045913338661194,0.03249427676200867,0.003148627933114767,4.087055567651987e-4,0.30990055203437805,0.17041361331939697,0.2627381384372711,4.369369999039918e-4
nta,East Harlem (South),MN1101,0.22658555209636688,0.03961462154984474,0.0018843122525140643,1.717197592370212e-4,0.29516252875328064,0.17941202223300934,0.24331916868686676,0.013850081712007523
nta,East Harlem (North),MN1102,0.22615905106067657,0.04833091422915459,0.003779685590416193,3.4255851642228663e-4,0.2556162476539612,0.19517187774181366,0.25688600540161133,0.013713659718632698
nta,Randall's Island,MN1191,0.11823193728923798,0.30615100264549255,0.05123972147703171,0.0024974928237497807,0.07261274009943008,0.1580365002155304,0.27574437856674194,0.015486233867704868
nta,Washington Heights (South),MN1201,0.19958189129829407,0.0362800769507885,0.002460902789607644,2.496393281035125e-4,0.31213653087615967,0.208018496632576,0.2339315116405487,0.007340976037085056
nta,Washington Heights (North),MN1202,0.2963428497314453,0.04385237768292427,0.004981865640729666,3.02748114336282e-4,0.2643623352050781,0.17366990447044373,0.20856641232967377,0.007921486161649227
nta,Inwood,MN1203,0.15665121376514435,0.026512742042541504,0.0010948957642540336,0.003047415055334568,0.3121509850025177,0.13890548050403595,0.300613671541214,0.0610235333442688
nta,Highbridge Park,MN1291,0.6236427426338196,0.09424909949302673,0.002933730371296406,9.094569250009954e-4,0.004348375368863344,0.15622583031654358,0.11726977676153183,4.209928447380662e-4
nta,Inwood Hill Park,MN1292,0.6699913740158081,0.11183112114667892,0.01925808936357498,0.0017667552456259727,0.01788513734936714,0.04171432927250862,0.12046340852975845,0.017089717090129852
nta,Central Park,MN6491,0.506501317024231,0.18330128490924835,0.018710339441895485,0.14554961025714874,0.018123401328921318,0.05103875324130058,0.07677532732486725,0
nta,Astoria (North)-Ditmars-Steinway,QN0101,0.141391783952713,0.08564937859773636,0.0023114834912121296,0.003833440598100424,0.23583638668060303,0.15862488746643066,0.36500784754753113,0.00734479958191514
nta,Old Astoria-Hallets Point,QN0102,0.1714455485343933,0.060833171010017395,0.0041076489724218845,0.0018101704772561789,0.28351202607154846,0.12963338196277618,0.3486580550670624,0
nta,Astoria (Central),QN0103,0.12235035747289658,0.02561837062239647,0,0,0.3904553949832916,0.12949585914611816,0.3204353451728821,0.011644646525382996
nta,Astoria (East)-Woodside (North),QN0104,0.15102887153625488,0.042146217077970505,0,0,0.3340917229652405,0.16412582993507385,0.2947057783603668,0.013901629485189915
nta,Queensbridge-Ravenswood-Dutch Kills,QN0105,0.17170192301273346,0.04574400186538696,0.001675417646765709,0.0018441686406731606,0.31622228026390076,0.14080873131752014,0.3150274157524109,0.006976062431931496
nta,Rikers Island,QN0151,0.03063553385436535,0.3073664605617523,0.026179423555731773,0.01852313056588173,0.18843667209148407,0.11900213360786438,0.30985668301582336,0
nta,Sunnyside Yards (North),QN0161,0.0319177620112896,0.012201156467199326,0.014353645034134388,0,0.3015546500682831,0.12732824683189392,0.46957725286483765,0.04306728020310402
nta,St. Michael's Cemetery,QN0171,0.21516889333724976,0.45877182483673096,0,0,0.11983785033226013,0.09016759693622589,0.11605388671159744,0
nta,Astoria Park,QN0191,0.4882200062274933,0.1671864241361618,0.008620726875960827,0.0312054306268692,0.007263410836458206,0.09999442845582962,0.17992153763771057,0.0175880528986454
nta,Long Island City-Hunters Point,QN0201,0.05482110381126404,0.026940809562802315,0.020435960963368416,0.006117203738540411,0.33777180314064026,0.182242289185524,0.33873647451400757,0.03293436020612717
nta,Sunnyside,QN0202,0.11881698668003082,0.12394027411937714,0.0031833527609705925,2.299529587617144e-4,0.304900586605072,0.1727280467748642,0.2639216184616089,0.012279159389436245
nta,Woodside,QN0203,0.15481455624103546,0.037892166525125504,0.0010680909035727382,0,0.29452407360076904,0.1841866672039032,0.2976290285587311,0.029885411262512207
